trial_frame,frame,x1,y1,x2,y2,score,label,trial
S201T1_frame_00000015.jpg,15,734.4458891216077,1.2863058792917352,1043.95094219007,301.3585763228567,0.1064,suction,S201T1
S201T1_frame_00000016.jpg,16,779.7049592670642,0.1044524343390213,1097.9928588867188,404.921912143105,0.2445,grasper,S201T1
S201T1_frame_00000016.jpg,16,779.805847971063,0.0,1093.889862863641,428.2363956852963,0.6970000000000001,suction,S201T1
S201T1_frame_00000017.jpg,17,711.778359664114,0.0,967.6202834279915,425.667559975072,0.6578,suction,S201T1
S201T1_frame_00000018.jpg,18,678.7569146407278,0.0,888.0960484554894,405.3893822117855,0.7245999999999999,suction,S201T1
S201T1_frame_00000019.jpg,19,748.4853804738899,0.0,1104.8501586914062,480.7027756540399,0.7903,suction,S201T1
S201T1_frame_00000020.jpg,20,884.7052483809622,0.0,1362.701978181538,455.44612432781025,0.0822,grasper,S201T1
S201T1_frame_00000020.jpg,20,869.4097257915296,0.0,1344.3367405941613,481.06781808953536,0.9466,suction,S201T1
S201T1_frame_00000021.jpg,21,831.3162954230058,0.0,1217.986811587685,440.1395491549844,0.9456,suction,S201T1
S201T1_frame_00000022.jpg,22,838.2668585526316,0.0,1265.5392295435856,443.6013402436909,0.9808,suction,S201T1
S201T1_frame_00000023.jpg,23,853.9716700503699,0.0,1321.2149047851562,388.9895634902151,0.9799,suction,S201T1
S201T1_frame_00000024.jpg,24,637.2312204461349,19.02023114656147,1514.1549200760692,708.7325447484067,0.1089,suction,S201T1
S201T1_frame_00000024.jpg,24,637.2312204461349,19.02023114656147,1514.1549200760692,708.7325447484067,0.4167,cottonoid,S201T1
S201T1_frame_00000024.jpg,24,641.9114925986842,0.0,1507.6478335731908,689.1531191374127,0.5074000000000001,grasper,S201T1
S201T1_frame_00000024.jpg,24,461.09291478207234,501.8769816348427,1007.4258583470395,1072.478141784668,0.9326,grasper,S201T1
S201T1_frame_00000025.jpg,25,418.23486328125006,138.29504816155685,836.9751940275494,594.5044838754754,0.105,grasper,S201T1
S201T1_frame_00000025.jpg,25,614.5146259508637,0.0,1305.7052933542354,645.5429619236996,0.4471,cottonoid,S201T1
S201T1_frame_00000025.jpg,25,1121.222522133275,7.50598154569927,1452.6286034835011,287.13792650323165,0.6733,suction,S201T1
S201T1_frame_00000026.jpg,26,1203.1589427747224,135.32071364553352,1463.1966801693566,390.8928499723736,0.5631,suction,S201T1
S201T1_frame_00000026.jpg,26,619.3342028166119,255.4085882086503,1328.8829281455592,1059.7723448903937,0.6927,grasper,S201T1
S201T1_frame_00000026.jpg,26,593.2395292583265,284.82690610383685,1352.2886497096013,1082.6830944262053,0.0853999999999999,suction,S201T1
S201T1_frame_00000027.jpg,27,1158.1208158794204,86.87250865133186,1417.9834707159744,280.9648727115832,0.3257,suction,S201T1
S201T1_frame_00000027.jpg,27,589.7794382195724,422.41575843409487,1077.0286800986842,1077.586757258365,0.9734,grasper,S201T1
S201T1_frame_00000028.jpg,28,679.2097874691613,653.3664402208831,874.8013145045229,1057.8923817684777,0.7846,string,S201T1
S201T1_frame_00000028.jpg,28,1056.1547530324833,524.5218276977539,1481.0502222964637,862.7503666124845,0.8319,suction,S201T1
S201T1_frame_00000028.jpg,28,750.2698878238075,655.8004303982384,997.7341340717518,1075.2703179811176,0.9444,grasper,S201T1
S201T1_frame_00000029.jpg,29,1081.6038111636512,604.7802975303249,1371.4189067639802,982.1181046335322,0.1875,suction,S201T1
S201T1_frame_00000029.jpg,29,930.6470609966077,645.6691340396279,1243.1186154014185,1085.3312241403682,0.0665,muscle,S201T1
S201T1_frame_00000029.jpg,29,693.4396000912316,545.2943601106342,909.2528855173211,1063.152592307643,0.8981,string,S201T1
S201T1_frame_00000029.jpg,29,788.9669518721731,647.7390214016564,1011.6700624164783,1074.4521437193218,0.9546,grasper,S201T1
S201T1_frame_00000030.jpg,30,1226.9238401714126,553.0034868340744,1428.8490576493114,847.5846531516627,0.0572,suction,S201T1
S201T1_frame_00000030.jpg,30,1223.8761219225432,669.8308743928608,1429.4387295371607,916.0050382112202,0.5246,suction,S201T1
S201T1_frame_00000030.jpg,30,744.8188560887388,704.9542477256374,911.9614430477745,1073.9468223170231,0.9689,string,S201T1
S201T1_frame_00000030.jpg,30,855.0837707519531,594.7716361597965,1115.2137595728825,1090.5393941778884,0.9913,grasper,S201T1
S201T1_frame_00000031.jpg,31,870.3432504754318,671.751900723106,968.3829779373972,1081.0106970134534,0.8216,string,S201T1
S201T1_frame_00000031.jpg,31,947.3925861559417,696.979422318308,1239.0611427708677,1085.0968250475432,0.9855,grasper,S201T1
S201T1_frame_00000032.jpg,32,1037.259870830335,488.2644101193077,1318.3455336721318,901.1620300694516,0.4439,cottonoid,S201T1
S201T1_frame_00000032.jpg,32,752.7981045371607,396.597987727115,880.3845254998458,631.750141946893,0.7892,string,S201T1
S201T1_frame_00000032.jpg,32,533.529944168894,496.8541295904863,1183.963309840152,1081.4636933176143,0.9897,grasper,S201T1
S201T1_frame_00000033.jpg,33,829.8123008326478,449.4559890345523,1360.1871209395558,1045.2004894457366,0.8195999999999999,cottonoid,S201T1
S201T1_frame_00000033.jpg,33,489.27193089535365,614.7628206955759,1003.6293591951069,1077.221077868813,0.9668,grasper,S201T1
S201T1_frame_00000034.jpg,34,945.565579063014,453.1418524290386,1321.327731483861,928.5021987714266,0.2559,cottonoid,S201T1
S201T1_frame_00000034.jpg,34,507.80909488075656,551.9916383843673,1012.6121761924342,1072.826731832404,0.9789,grasper,S201T1
S201T1_frame_00000035.jpg,35,920.4101040488795,389.22731499922907,1254.1988212183903,796.0827435945209,0.5774,cottonoid,S201T1
S201T1_frame_00000035.jpg,35,1096.4718065763775,281.2692491631759,1516.2389253315173,555.1329713118704,0.7365,suction,S201T1
S201T1_frame_00000035.jpg,35,467.2532332570929,498.3088593733938,1014.5996655915912,1073.7853070309288,0.9791,grasper,S201T1
S201T1_frame_00000036.jpg,36,914.94180378161,440.13195288808726,1240.9277223285876,749.7977994617663,0.6676000000000001,cottonoid,S201T1
S201T1_frame_00000036.jpg,36,990.398362812243,612.1534171857332,1356.4580696507505,1073.9586262953908,0.9727,suction,S201T1
S201T1_frame_00000036.jpg,36,485.5665026212994,527.6260375976562,1013.9711078844573,1073.4305371736225,0.9852,grasper,S201T1
S201T1_frame_00000037.jpg,37,908.4611350611635,469.2182415410092,1220.140710127981,781.5846528505024,0.3147,cottonoid,S201T1
S201T1_frame_00000037.jpg,37,996.3758528859992,622.5493205221076,1316.7571780556127,1076.9589238417777,0.97,suction,S201T1
S201T1_frame_00000037.jpg,37,492.5871517783717,548.2293932061447,1019.606997841283,1070.9537616528962,0.983,grasper,S201T1
S201T1_frame_00000038.jpg,38,889.7178810521177,466.6727718554045,1168.9453847784744,705.761167626632,0.5947,cottonoid,S201T1
S201T1_frame_00000038.jpg,38,942.5159574809827,90.61032847354286,1431.1108799984581,633.077120529978,0.0806,string,S201T1
S201T1_frame_00000038.jpg,38,978.3491194875618,572.6866847590396,1417.3531060469777,1059.2678908297892,0.9814,suction,S201T1
S201T1_frame_00000038.jpg,38,501.57365497789885,556.2525297466077,1003.2773871170847,1072.9459100020558,0.9909,grasper,S201T1
S201T1_frame_00000039.jpg,39,816.587737234015,466.0149749956633,1191.762964349044,917.7894175680061,0.6528,cottonoid,S201T1
S201T1_frame_00000039.jpg,39,810.7525393837377,786.2412427601062,1034.2414855957031,1080.0843354275353,0.9535,grasper,S201T1
S201T1_frame_00000039.jpg,39,967.18211926912,554.4924485056024,1408.7886609529194,1056.768794812654,0.9892,suction,S201T1
S201T1_frame_00000040.jpg,40,775.1406940660979,439.5724472246672,1208.2415530556127,811.025346956755,0.8715999999999999,cottonoid,S201T1
S201T1_frame_00000040.jpg,40,746.3025524741724,662.6648526442679,896.3678319830644,1077.435988877949,0.931,string,S201T1
S201T1_frame_00000040.jpg,40,966.6481740851153,527.6219719334653,1437.7983976665298,1058.4385902003237,0.991,suction,S201T1
S201T1_frame_00000041.jpg,41,716.0034340306333,538.6334971377725,981.1105667917352,1073.956417284514,0.0802,string,S201T1
S201T1_frame_00000041.jpg,41,713.0763003700658,670.5330422050075,875.36865234375,1072.4209378895007,0.8262,string,S201T1
S201T1_frame_00000041.jpg,41,783.3009579307153,449.9805851986534,1153.8554462633635,811.1326398347553,0.8504999999999999,cottonoid,S201T1
S201T1_frame_00000041.jpg,41,931.0468814247533,545.9839921248587,1433.9204165810033,1078.485269044575,0.9861,suction,S201T1
S201T1_frame_00000042.jpg,42,698.7319745515522,399.2111557408383,1021.3004704525598,1023.8136321619937,0.1376,string,S201T1
S201T1_frame_00000042.jpg,42,683.2934369538959,608.786984493858,889.6265812924034,1075.2041967291582,0.6972,string,S201T1
S201T1_frame_00000042.jpg,42,764.9680167750307,361.4040926883095,1148.0732044420745,723.6260213349995,0.8506999999999999,cottonoid,S201T1
S201T1_frame_00000042.jpg,42,916.4389921489515,470.1235168858578,1445.5706706799958,1066.007691433555,0.9894,suction,S201T1
S201T1_frame_00000043.jpg,43,764.0334741692793,452.1875444211458,936.576106422826,634.557964174371,0.2581,string,S201T1
S201T1_frame_00000043.jpg,43,686.0242743241159,373.1161418714021,1000.6891431306537,1042.3012101022823,0.051,string,S201T1
S201T1_frame_00000043.jpg,43,671.0131193462171,518.3538637663189,882.4087685032897,1061.8916943198756,0.6356,string,S201T1
S201T1_frame_00000043.jpg,43,725.2605960243627,413.5666897422389,1009.8873017963612,723.765310990183,0.086,string,S201T1
S201T1_frame_00000043.jpg,43,759.325718126799,419.6931500183909,1009.1791775352076,661.1755965885363,0.0898,cottonoid,S201T1
S201T1_frame_00000043.jpg,43,725.8750835217928,339.298311032747,1129.6301590768917,697.8488565746106,0.8361,cottonoid,S201T1
S201T1_frame_00000043.jpg,43,896.4433931049548,444.26524011712326,1482.0399796335323,1059.4496666757684,0.995,suction,S201T1
S201T1_frame_00000044.jpg,44,781.45458020662,373.0942450071637,1094.9746061626236,647.5174246336285,0.1012,string,S201T1
S201T1_frame_00000044.jpg,44,801.2628033286646,405.2210983477141,989.1920049566971,617.0686626434326,0.2269,string,S201T1
S201T1_frame_00000044.jpg,44,723.5462590267784,413.69387978001646,954.4607825028269,1078.2987092670642,0.562,string,S201T1
S201T1_frame_00000044.jpg,44,741.9100871839022,292.8850650787353,1166.73853020919,656.0173190267463,0.8887999999999999,cottonoid,S201T1
S201T1_frame_00000044.jpg,44,755.6014854029604,385.7057721991288,1009.2746453536184,652.5172835902164,0.0972,cottonoid,S201T1
S201T1_frame_00000044.jpg,44,935.218650416324,402.79305608649,1517.988714920847,976.2125105606883,0.9794,suction,S201T1
S201T1_frame_00000045.jpg,45,807.5112473337274,425.5312242006001,1115.3775787353516,716.7610524830066,0.1382,string,S201T1
S201T1_frame_00000045.jpg,45,776.2876450388055,471.1494445800781,964.0014688592208,1067.3272705078127,0.747,string,S201T1
S201T1_frame_00000045.jpg,45,793.6959397165399,336.4915220361007,1197.0265237908616,694.4574150286222,0.8123999999999999,cottonoid,S201T1
S201T1_frame_00000045.jpg,45,844.862444024337,438.0054975810804,1046.184341029117,645.5849195781507,0.0978,string,S201T1
S201T1_frame_00000045.jpg,45,958.4461573550576,434.8659264413934,1518.1352956671462,928.2950260764675,0.9758,suction,S201T1
S201T1_frame_00000046.jpg,46,808.612554449784,414.9290762449566,1143.2308357640316,733.697200072439,0.1064,string,S201T1
S201T1_frame_00000046.jpg,46,851.5999964663856,482.1047908381412,1043.7027379086144,704.0291269201981,0.1069,string,S201T1
S201T1_frame_00000046.jpg,46,768.2986450195312,518.375697888826,954.1286267732319,1075.0699213931434,0.7148,string,S201T1
S201T1_frame_00000046.jpg,46,837.8508838854337,359.04836654663086,1224.6257942601255,724.3300317463122,0.8262999999999999,cottonoid,S201T1
S201T1_frame_00000046.jpg,46,998.0808539139597,467.9487128006785,1508.601403487356,1001.8653066534744,0.9831,suction,S201T1
S201T1_frame_00000047.jpg,47,812.9936539499383,418.84887845892655,1120.475969816509,731.9569873809814,0.1241,string,S201T1
S201T1_frame_00000047.jpg,47,853.4936382896021,464.4192708166022,1031.018594440661,673.2084447459171,0.1503,string,S201T1
S201T1_frame_00000047.jpg,47,757.5403193423622,526.0117179469058,941.3723554109272,1070.4958865517065,0.7508,string,S201T1
S201T1_frame_00000047.jpg,47,832.314123856394,350.3146297053287,1215.625329268606,709.3552554281135,0.7998999999999999,cottonoid,S201T1
S201T1_frame_00000047.jpg,47,986.1367155376236,472.13092603181536,1512.1593113949425,996.9300239964535,0.9637,suction,S201T1
S201T1_frame_00000048.jpg,48,854.7764788175884,466.6160721527903,1012.0363938181024,662.9021079916703,0.1895,string,S201T1
S201T1_frame_00000048.jpg,48,750.4812782689147,502.03466415405273,937.3427220394738,1074.5491640191328,0.75,string,S201T1
S201T1_frame_00000048.jpg,48,794.1279361122533,395.50950652674624,1155.5314877158717,746.3730194694117,0.0803999999999999,string,S201T1
S201T1_frame_00000048.jpg,48,788.2188335217928,343.89874809666685,1209.784867136102,701.7945972241854,0.926,cottonoid,S201T1
S201T1_frame_00000048.jpg,48,977.0713324295848,436.1359696639212,1505.449098285876,995.9489250183105,0.9852,suction,S201T1
S201T1_frame_00000049.jpg,49,798.3057764956825,392.7466994837711,1162.3284109015212,756.2604572898463,0.063,string,S201T1
S201T1_frame_00000049.jpg,49,762.2279940153423,507.0504640278064,950.8053890027498,1076.108563071803,0.7365,string,S201T1
S201T1_frame_00000049.jpg,49,832.012072111431,346.99688459697524,1211.8379612972863,710.8687260276392,0.7746999999999999,cottonoid,S201T1
S201T1_frame_00000049.jpg,49,851.3314698871814,459.82061561785247,1028.636663336503,675.5470554452194,0.0807,string,S201T1
S201T1_frame_00000049.jpg,49,980.3441740337171,470.890672583329,1512.6523951480262,995.6874214975458,0.9677,suction,S201T1
S201T1_frame_00000050.jpg,50,846.1570719668739,515.6290405674985,1041.090949209113,727.9619166725561,0.0504999999999999,string,S201T1
S201T1_frame_00000050.jpg,50,776.3492564151161,536.1996951856112,970.1685273019891,1075.1483887120296,0.6178,string,S201T1
S201T1_frame_00000050.jpg,50,796.8924432051809,438.28663073088,1154.4615735505756,818.6413252981087,0.0748,string,S201T1
S201T1_frame_00000050.jpg,50,820.9072554738899,384.1735187329744,1229.6691091437087,781.5511111209267,0.8906999999999999,cottonoid,S201T1
S201T1_frame_00000050.jpg,50,983.9084665398849,518.2402008458188,1509.3116840563323,989.6906210246841,0.9742,suction,S201T1
S201T1_frame_00000051.jpg,51,537.6243992855675,64.34731734426398,1194.3060463353208,800.6864306801244,0.1542,string,S201T1
S201T1_frame_00000051.jpg,51,569.7281847502056,99.32377463892888,1150.923734966077,840.0572927374589,0.1578999999999999,muscle,S201T1
S201T1_frame_00000051.jpg,51,847.1409928171258,419.4330416227642,1283.7776184082031,857.7811492116829,0.8647,cottonoid,S201T1
S201T1_frame_00000051.jpg,51,757.9750261808697,619.3376340364155,950.9537104556434,1077.136200352719,0.9079,string,S201T1
S201T1_frame_00000051.jpg,51,1023.2448698344986,531.1394741660671,1506.386863306949,1000.0671989039372,0.9403,suction,S201T1
S201T1_frame_00000052.jpg,52,1218.1198521664269,477.899990583721,1514.7986562628494,689.8981792048404,0.1278,grasper,S201T1
S201T1_frame_00000052.jpg,52,787.1929249010589,464.8121532640959,1150.56406523052,1066.1024485136334,0.1757999999999999,string,S201T1
S201T1_frame_00000052.jpg,52,1218.1198521664269,477.899990583721,1514.7986562628494,689.8981792048404,0.2775,suction,S201T1
S201T1_frame_00000052.jpg,52,801.6988714117753,526.9445369118139,982.4349433497378,1052.6825041519967,0.3071,string,S201T1
S201T1_frame_00000052.jpg,52,1097.5885331003292,925.7741444989256,1209.7011204769738,1078.7617375976165,0.0613999999999999,suction,S201T1
S201T1_frame_00000052.jpg,52,519.1698495965255,12.05988934165553,1213.9922212299548,834.1379296152215,0.068,muscle,S201T1
S201T1_frame_00000052.jpg,52,965.8747221294201,395.4004739460193,1295.2100974635075,790.1766074331184,0.6694,cottonoid,S201T1
S201T1_frame_00000053.jpg,53,961.7586316560445,359.19749109368576,1206.6850361071135,687.1802149320904,0.4347,cottonoid,S201T1
S201T1_frame_00000053.jpg,53,1282.1500999049138,501.5301076989425,1509.4469652677838,795.9155499307733,0.445,grasper,S201T1
S201T1_frame_00000053.jpg,53,1183.5870281018708,216.46025306300115,1465.2255489951685,638.1470579850046,0.7345999999999999,string,S201T1
S201T1_frame_00000053.jpg,53,666.8383146587171,548.013586747019,1493.6668636924342,1064.469488043534,0.0883,muscle,S201T1
S201T1_frame_00000054.jpg,54,1030.6793855365954,448.0247623042056,1471.8951416015625,713.1170518774735,0.6174000000000001,string,S201T1
S201T1_frame_00000054.jpg,54,859.6984863281249,545.7306410136976,1405.0079666940792,1091.1817149112098,0.9689,grasper,S201T1
S201T1_frame_00000055.jpg,55,928.9773077713816,393.8859638414885,1402.5420178865131,856.8965148925781,0.1234,string,S201T1
S201T1_frame_00000055.jpg,55,958.2473313181025,882.4944056962667,1133.974733854595,1082.3178283791794,0.1437,suction,S201T1
S201T1_frame_00000055.jpg,55,1159.1152833637439,76.0558655387477,1501.6101355301707,451.8002535167493,0.2214,suction,S201T1
S201T1_frame_00000055.jpg,55,926.8796177914269,344.91890355160365,1413.3036804199219,845.277388723273,0.2306,cottonoid,S201T1
S201T1_frame_00000055.jpg,55,973.0442769903887,277.3917348761308,1342.427878128855,664.755176744963,0.2769,cottonoid,S201T1
S201T1_frame_00000055.jpg,55,952.656109458522,870.1397180557251,1137.126798127827,1083.1145765906886,0.3776,grasper,S201T1
S201T1_frame_00000056.jpg,56,962.9808606599506,272.8482924009624,1198.44582005551,556.6440025128817,0.2003,cottonoid,S201T1
S201T1_frame_00000056.jpg,56,1151.7070047478928,368.83996662340667,1523.1186916953639,921.7221751965975,0.4324,grasper,S201T1
S201T1_frame_00000056.jpg,56,934.7252052708677,269.0305709838867,1229.4881479363694,796.5358754208214,0.071,cottonoid,S201T1
S201T1_frame_00000056.jpg,56,992.3011297928659,686.5828037261963,1315.5378401906864,1045.6275332601447,0.9037,string,S201T1
S201T1_frame_00000057.jpg,57,1086.1248538368627,195.46538905093544,1500.7612609863281,751.1773199784129,0.0562,grasper,S201T1
S201T1_frame_00000057.jpg,57,952.7988714920847,512.9208690241763,1441.3550527472244,1001.6132490258468,0.0661,suction,S201T1
S201T1_frame_00000057.jpg,57,948.8368305407073,603.1897569957532,1450.0074848375823,1008.7382442072818,0.6698999999999999,string,S201T1
S201T1_frame_00000058.jpg,58,1049.4698614823192,257.1228679857756,1523.48289088199,919.6739206816021,0.306,grasper,S201T1
S201T1_frame_00000058.jpg,58,931.2526341488486,720.2044286225971,1266.7970677425988,1084.585825267591,0.8217,string,S201T1
S201T1_frame_00000059.jpg,59,1107.953194066098,669.9075824336002,1385.584596332751,1084.5739670803673,0.1819,suction,S201T1
S201T1_frame_00000059.jpg,59,1161.6833977950246,195.4915021595202,1506.0067749023438,533.2571094914488,0.0876,suction,S201T1
S201T1_frame_00000059.jpg,59,1108.4557583457545,675.5658325396087,1385.91468007941,1080.885325482017,0.8798,grasper,S201T1
S201T1_frame_00000060.jpg,60,856.9622762579668,335.65363131071393,1239.5434931704872,725.2742415980289,0.1701,cottonoid,S201T1
S201T1_frame_00000060.jpg,60,605.6402628045333,547.3033879932605,982.0953971461245,845.5215047535144,0.2773,string,S201T1
S201T1_frame_00000060.jpg,60,1192.115647165399,339.425664199026,1506.8774654990748,615.0829244914808,0.3632,suction,S201T1
S201T1_frame_00000060.jpg,60,856.0470229700991,548.5133873788934,952.6096253646048,693.4694179735685,0.4318,string,S201T1
S201T1_frame_00000060.jpg,60,810.1212110017475,306.07251117103976,1304.3668646561473,981.807514993768,0.0951999999999999,cottonoid,S201T1
S201T1_frame_00000061.jpg,61,1216.6936292146381,348.6942115582918,1515.7842696340458,604.6477874956632,0.1271,suction,S201T1
S201T1_frame_00000061.jpg,61,676.8341265226666,650.8440343957199,769.5310050562807,877.7608936711362,0.1499,string,S201T1
S201T1_frame_00000061.jpg,61,896.984180651213,533.5409013848556,1004.6013842130963,690.7480249906841,0.191,string,S201T1
S201T1_frame_00000061.jpg,61,658.3357037995991,544.4943402942858,1032.504718178197,954.2446563118383,0.1989999999999999,string,S201T1
S201T1_frame_00000061.jpg,61,892.4694502981088,334.47846613432233,1271.2177156147204,718.6828106328061,0.2667,cottonoid,S201T1
S201T1_frame_00000061.jpg,61,1219.5927067806847,410.7630754771986,1519.3923749421772,630.9076143565931,0.0859,grasper,S201T1
S201T1_frame_00000062.jpg,62,696.405029296875,579.1201716975162,1077.3362972861842,1015.0814934780725,0.1144,string,S201T1
S201T1_frame_00000062.jpg,62,930.966796875,322.02442068802685,1351.5064761513158,733.8727418999923,0.1931,cottonoid,S201T1
S201T1_frame_00000062.jpg,62,932.2109623959192,548.2744794142874,1054.956942106548,706.679452093024,0.2195,string,S201T1
S201T1_frame_00000062.jpg,62,897.1877409282483,279.317203320955,1415.6212897049754,1005.7056246305767,0.0511,cottonoid,S201T1
S201T1_frame_00000062.jpg,62,1257.80417994449,418.2365254351967,1523.0538458573192,636.5000641973396,0.0805,grasper,S201T1
